# IPA-to-SAMPA phoneme mappings.
lᶣ	l_H
l̪ʷ	l_d_w
lʷ	l_w
lʔ	l?
lˀ	l_?
lʼ	l_>
lʼː	l_>:
lˤ	l_?\
lˤː	l_?\:
ʟ	L\
ʟ͓̊	L\_0_x
ɫ	5
ɫ̊	5_0
ɫ̥	5_0
ɫ̺	5_a
ɫ̪	5_d
ɫː	5:
ɬ	K
ɬ̺̪	K_a_d
ɬ̪	K_d
ɬ̪ː	K_d:
ɬː	K:
ɬˠ	K_G
ɬ̪ʲ	K_d_j
ɬʲ	K_j
ɬ̪ʲʼ	K_d_j_>
ɬʲʼ	K_j_>
ɬ̪ʷ	K_d_w
ɬʷ	K_w
ɬ̪ʷː	K_d_w:
ɬʼ	K_>
ɬ̪ʼ	K_d_>
ɭ	l`
ɭ̊	l`_0
ɭ̥	l`_0
ɭ̤	l`_t
ɭ͓	l`_x
ɭː	l`:
ɭʷ	l`_w
ɮ	K\
ɮ̺	K\_a
ɮ̪	K\_d
ɮ̤	K\_t
ɮ̪ʲ	K\_d_j
ɮʲ	K\_j
ɮʲ	K\'
ɮʼ	K\_>
ʎ	L
ʎ̊	L_0
ʎː	L:
ʎʰ	L_h
ʎʎ	LL
ʎʼ	L_>
m	m
m̩	m=
m̩	m_=
m̊	m_0
m̥	m_0
m̪	m_d
m̰	m_k
m̤	m_t
m̩	m=
m͈ː	m_"\:
m̊ː	m_0:
m̥ː	m_0:
mː	m:
mːː	m::
m̤b̤	m_tb_t
mb	mb
mbˠ	mb_G
mbʲ	mb_j
mbɾ	mb4
m̤b̤v̤	m_tb_tv_t
mbv	mbv
mbʷ	mb_w
mbz	mbz
mɓ	mb_<
mˠ	m_G
m̊ʰ	m_0_h
m̥ʰ	m_0_h
mʰ	m_h
m̤ʰ	m_t_h
mʱ	m_h\
m̊ʲ	m_0_j
m̥ʲ	m_0_j
mʲ	m_j
mʲ	m'
m̊ʲː	m_0_j:
m̥ʲː	m_0_j:
mʲː	m_j:
mm	mm
m̊p	m_0p
mp	mp
mpf	mpf
mpfʼ	mpf_>
m̤pʰ	m_tp_h
mpʰ	mp_h
mpʲ	mp_j
mpɾ	mp4
mpʷ	mp_w
mpʼ	mp_>
mɾ	m4
mv	mv
mʷ	m_w
m̃ʷ	m~_w
mw	mw
mʷː	m_w:
mʷˠ	m_w_G
mʷˠː	m_w_G:
mˀ	m_?
mʼ	m_>
mˤ	m_?\
mˤː	m_?\:
ɱ	F
ɱ̊f	F_0f
ɱ̥f	F_0f
ɱ̤f	F_tf
ɱf	Ff
ɱfʲ	Ff_j
ɱfɾ	Ff4
ɱfʷ	Ff_w
ɱv	Fv
ɱvʲ	Fv_j
ɱvɾ	Fv4
n	n
n̠	n_-
n̠̊	n_-_0
n̠̥	n_-_0
n̠̤	n_-_t
n̩	n=
n̊	n_0
n̥	n_0
n̪̊	n_0_d
n̥̪	n_0_d
n̺	n_a
n̺̪	n_a_d
n̪	n_d
n̪̩	n_d=
n̪̊	n_d_0
n̪̥	n_d_0
n̪̰	n_d_k
n̪̤	n_d_t
n̰	n_k
n̤	n_t
n̩	n=
n͈ː	n_"\:
n̊ː	n_0:
n̥ː	n_0:
n̪ː	n_d:
nː	n:
nːː	n::
n̻ʲ	n'
ⁿb	_nb
ⁿc	_nc
ⁿcʰ	_nc_h
ⁿd	_nd
ⁿd̪	_nd_d
n̠d̠	n_-d_-
n̪d̪	n_dd_d
n̤d̤	n_td_t
nd	nd
nð	nD
nd̪	nd_d
n̪d̪ʲ	n_dd_d_j
ndʲ	nd_j
ndl	ndl
n̤d̤ɮ̤	n_td_tK\_t
ndr	ndr
ndɾ	nd4
n̪d̪ʷ	n_dd_d_w
ndʷ	nd_w
ⁿd̪z̪	_nd_dz_d
ⁿʣ	_ndz
n̪d̪z̪	n_dd_dz_d
n̤d̤z̤	n_td_tz_t
nʣ	ndz
nʣʲ	ndz_j
nʣʷ	ndz_w
ⁿdʑ	_ndz\
ndʑ	ndz\
nʥ	ndz\
ⁿʤ	_ndZ
n̠̩d̠ʒ	n_-=d_-Z
n̠̤d̠̤ʒ	n_-_td_-_tZ
n̠d̠ʒ	n_-d_-Z
n̩ʤ	n=dZ
nʤ	ndZ
n̠d̠ʒʷ	n_-d_-Z_w
ⁿɖ	_nd`
ⁿɖɽ	_nd`r`
ⁿɖʐ	_nd`s`
nɗ	nd_<
ⁿɡ	_ng
n̤ɡ̤	n_tg_t
nɡ	ng
nɡɾ	ng4
ⁿɢ	_nG\
n̊ˠ	n_0_G
n̥ˠ	n_0_G
n̪ˠ	n_d_G
nˠ	n_G
n̪ʰ	n_d_h
nʰ	n_h
n̤ʰ	n_t_h
nh	nh
n̪ʱ	n_d_h\
nʱ	n_h\
n̠ʲ	n_-_j
n̊ʲ	n_0_j
n̥ʲ	n_0_j
n̪ʲ	n_d_j
nʲ	n_j
nʲ	n'
n̊ʲː	n_0_j:
n̥ʲː	n_0_j:
nʲː	n_j:
nʲːː	n_j::
nʲʷ	n_j_w
ⁿɟ	_nJ\
nɟ	nJ\
ⁿk	_nk
ⁿkʰ	_nk_h
ⁿkʲ	_nk_j
ⁿkʲʰ	_nk_j_h
nl	nl
nɬ	nK
nɮ	nK\
nn	nn
ⁿp	_np
ⁿpʰ	_np_h
ⁿpʲʰ	_np_j_h
ⁿq	_nq
ⁿqʰ	_nq_h
ⁿqʷ	_nq_w
ⁿqʷʰ	_nq_w_h
nr	nr
nɾ	n4
n̪s̪	n_ds_d
n̤s	n_ts
ns	ns
ⁿsʰ	_ns_h
nsɾ	ns4
nsʷ	ns_w
n̠ʃ	n_-S
n̊ʃ	n_0S
n̥ʃ	n_0S
nʃ	nS
n̠ʃʷ	n_-S_w
ⁿt	_nt
n̠t̠	n_-t_-
n̪t̪	n_dt_d
nt	nt
ⁿʨ	_nts\
ⁿʨʰ	_nts\_h
ⁿtʰ	_nt_h
n̪t̪ʰ	n_dt_d_h
n̤tʰ	n_tt_h
ntʰ	nt_h
ⁿtʲ	_nt_j
ⁿtʲʰ	_nt_j_h
ntlʼ	ntl_>
ntɾ	nt4
ⁿʦ	_nts
n̪t̪s̪	n_dt_ds_d
nʦ	nts
ⁿt̪s̪ʰ	_nt_ds_d_h
ⁿʦʰ	_nts_h
n̪t̪s̪ʰ	n_dt_ds_d_h
nʦʼ	nts_>
ⁿʧ	_nʧ
n̠̊t̠ʃ	n_-_0t_-S
n̠̥t̠ʃ	n_-_0t_-S
n̠t̠ʃ	n_-t_-S
n̥ʧ	n_0tS
nʧ	ntS
ⁿʧʰ	_ntS_h
n̠t̠ʃʰ	n_-t_-S_h
n̠t̠ʃɾ	n_-t_-S4
n̠t̠ʃʷ	n_-t_-S_w
nʧʷ	ntS_w
n̠t̠ʃʼ	n_-t_-S_>
nʧʼ	ntS_>
ntʷ	nt_w
ntʼ	nt_>
ⁿʈʰ	_nt`_h
ⁿʈɽʰ	_nt`r`_h
ⁿʈʂ	_nt`s`
ⁿʈʂʰ	_nt`s`_h
n̪ʷ	n_d_w
n̤ʷ	n_t_w
nʷ	n_w
ⁿxʰ	_nx_h
n̪z̪	n_dz_d
nz	nz
nzɾ	nz4
nzʷ	nz_w
n̠ʒ	n_-Z
nˀ	n_?
nʼ	n_>
nˤ	n_?\
nˤː	n_?\:
nθ	nT
ɴ	N\
ɴː	N\:
ɴɢ	N\G\
ɴɢǀqʰ	N\G\|\q_h
ɴɢǁqʰ	N\G\|\|\q_h
ɴɢǃqʰ	N\G\!\q_h
ɴq	N\q
ɴqʰ	N\q_h
ɲ	J
ɲ̩	J=
ɲ̊	J_0
ɲ̰	J_k
ɲ̤	J_t
ɲː	J:
ɲc	Jc
ɲcɕ	Jcs\
ɲ̤cʰ	J_tc_h
ɲcʲ	Jc_j
ɲcʼ	Jc_>
ɲʰ	J_h
ɲ̤ʰ	J_t_h
ɲj	Jj
ɲ̤ɟ̤	J_tJ\_t
ɲɟ	JJ\
ɲɟʝ	JJ\j\
ɲɟʑ	JJ\z\
ɲʄ	JJ\_<
ɲɲ	JJ
ɲᶣ	J_H
ɲʷ	J_w
ɲʒ	JZ
ɲʼ	J_>
ɳ	n`
ɳ̊	n`_0
ɳ̥	n`_0
ɳ̤	n`_t
ɳɖ	n`d`
ɳɖr	n`d`r
ɳɖɽ	n`d`r`
ɳɖʐ	n`d`s`
ɳʰ	n`_h
ɳʱ	n`_h\
ɳʲ	n`_j
ɳʈ	n`t`
ɳʈr̥	n`t`r_0
ɳʈʂ	n`t`s`
ɳʈʂʰ	n`t`s`_h
ŋ	N
ŋ̩	N=
ŋ̩	N_=
ŋ̊	N_0
ŋ̰	N_k
ŋ̞	N_o
ŋ̤	N_t
ŋ̩	N=
ŋː	N:
ŋˑ	N:\
ŋb	Nb
ŋ̤ɡ̤	N_tg_t
ŋɡ	Ng
ŋɡʲ	Ng_j
ŋɡmb	Ngmb
ŋɡʷ	Ng_w
ŋ̤ɡǃ	N_tg!\
ŋɣ	NG
ŋɣʲ	NG_j
ŋɣᶣ	NG_H
ŋɣʷ	NG_w
ŋʰ	N_h
ŋ̤ʰ	N_t_h
ŋh	Nh
ŋhʲ	Nh_j
ŋhᶣ	Nh_H
ŋhʷ	Nh_w
ŋʱ	N_h\
ŋ̊ʲ	N_0_j
ŋʲ	N_j
ŋʲ	N'
ŋʲː	N_j:
ŋʲʷ	N_j_w
ŋk	Nk
ŋ̤kʰ	N_tk_h
ŋkʰ	Nk_h
ŋkʲ	Nk_j
ŋkɾ	Nk4
ŋkʷ	Nk_w
ŋkx	Nkx
ŋkʼ	Nk_>
ŋ̊m̊	N_0m_0
ŋm	Nm
ŋmɡb	Nmgb
ŋmʲ	Nm_j
ŋmkp	Nmkp
ŋmkpɾ	Nmkp4
ŋmˤ	Nm_?\
ŋɾ	N4
ŋ̩ʷ	N=_w
ŋ̊ʷ	N_0_w
ŋʷ	N_w
ŋʷː	N_w:
ŋˀ	N_?
ŋˤ	N_?\
ŋ̊ǀ	N_0|\
ŋ̤ǀ	N_t|\
ŋ̤ǀ͓	N_t|\_x
ŋǀ	N|\
ŋǀ͓	N|\_x
ŋ̊ǀ͓ʰ	N_0|\_x_h
ŋǀʰ	N|\_h
ŋ̊ǀ͓xˀ	N_0|\_xx_?
ŋ̊ǀ͓ˀ	N_0|\_x_?
ŋ̊ǁ	N_0|\|\
ŋ̤ǁ	N_t|\|\
ŋǁ	N|\|\
ŋǁ͓	N|\|\_x
ŋ̊ǁ͓ʰ	N_0|\|\_x_h
ŋ̊ǁ͓ˀ	N_0|\|\_x_?
ŋǁʼ	N|\|\_>
ŋ̊ǂ	N_0=\
ŋ̤ǂ	N_t=\
ŋǂ	N=\
ŋ̊ǂʰ	N_0=\_h
ŋ̤ǂ͓ˡ	N_t=\_x_l
ŋǂ͓ˡ	N=\_x_l
ŋ̊ǂ͓ˡʰ	N_0=\_x_l_h
ŋ̊ǂ͓ˡxˀ	N_0=\_x_lx_?
ŋ̊ǂ͓ˡˀ	N_0=\_x_l_?
ŋ̊ǂxˀ	N_0=\x_?
ŋ̊ǂˀ	N_0=\_?
ŋ̊ǃ	N_0!\
ŋ̤ǃ	N_t!\
ŋǃ	N!\
ŋǃ̠	N!\_-
ŋ̊ǃˠˀ	N_0!\_G_?
ŋ̊ǃ̠ʰ	N_0!\_-_h
ŋ̊ǃʰ	N_0!\_h
ŋǃʰ	N!\_h
ŋ̊ǃ̠ˀ	N_0!\_-_?
ŋ̊ǃˀ	N_0!\_?
ŋǃʼ	N!\_>
ŋǃǃ	N!\!\
ŋǃǃʰ	N!\!\_h
ŋ̊ʘ	N_0O\
ŋʘ	NO\
ø	2
ø̠	2_-
ø̈	2_"
ø̰	2_k
ø̞	2_o
ø̤	2_t
ø̆	2_X
ø̃	2~
o	o
ö	o_"
o̯	o_^
o̰	o_k
õ̰	o_k~
o̞	o_o
o̞̊	o_o_0
o̞̥	o_o_0
õ̞	o_o~
o̤	o_t
ŏ	o_X
õ	o~
o˞	o`
ø̞ː	2_o:
øː	2:
ø̃ː	2~:
o̰ː	o_k:
o̞ː	o_o:
õ̞ː	o_o~:
o̤ː	o_t:
oː	o:
õː	o:~
õː	o:~
õː	o~:
øːː	2::
oːː	o::
oːi	o:i
oːj	o:j
oːu	o:u
õːu	o~:u
oːw	o:w
øːy	2:y
o̰ˑ	o_k:\
o̤ˑ	o_t:\
oˑ	o:\
ôː	o:_F
óː	o:_H
òː	o:_L
ô	o_F
ó	o_H
ò	o_L
õ̞ã	o_o~a~
o̞a	o_oa
õã	o~a~
oa	oa
õ̞ãˤ	o_o~a~_?\
o̞aˤ	o_oa_?\
øɑ	2A
oɑ	oA
øe	2e
œ	9
œ̠	9_-
œ̞	9_o
œ̤	9_t
œ̃	9~
o̞e̞	o_oe_o
oe	oe
oe̞	oe_o
œ̠ː	9_-:
œ̰ː	9_k:
œ̞ː	9_o:
œː	9:
œ̃ː	9~:
œ̞ɛ̞	9_oE_o
œ̃ɛ̃	9~E~
œi	9i
œj	9j
œu	9u
œy	9y
œʏ	9Y
øə	2@
oə	o@
oɛ	oE
øɘ	2@\
oɘ	o@\
o̰ʰ	o_k_h
øi	2i
õ̞ĩ	o_o~i~
o̞i	o_oi
o̤i̤	o_ti_t
õi	o~i
oi	oi
oĩ	oi~
õ̞ĩˤ	o_o~i~_?\
o̞iˤ	o_oi_?\
øɪ	2I
oɪ	oI
oʲ	o_j
õʲ	o~_j
õj	o~j
oj	oj
oj̃	oj~
oo	oo
oɔ	oO
øu	2u
õ̞ũ	o_o~u~
o̞u	o_ou
õũ	o~u~
ou	ou
oũ	ou~
oʊ	oU
oʊ̃	oU~
ow	ow
ow̃	ow~
øy	2y
øʏ	2Y
oˀ	o_?
øˤ	2_?\
ø̞ˤ	2_o_?\
oˤ	o_?\
o̞ˤ	o_o_?\
õ̞ˤ	o_o~_?\
õˤ	o~_?\
oˤː	o_?\:
o̞ˤː	o_o_?\:
ɶ	&
ɶː	&:
ɔ	O
ɔ̰	O_k
ɔ̞	O_o
ɔ̞̃	O_o~
ɔ̤	O_t
ɔ̆	O_X
ɔ̃	O~
ɔ˞	O`
ɔ̰ː	O_k:
ɔ̞ː	O_o:
ɔ̞̃ː	O_o~:
ɔ̤ː	O_t:
ɔː	O:
ɔ̃ː	O:~
ɔ̤̃ː	O~_t:
ɔ̃ː	O~:
ɔːi	O:i
ɔ̰ˑ	O_k:\
ɔ̤ˑ	O_t:\
ɔˑ	O:\
ɔa	Oa
ɔaː	Oa:
ɔe	Oe
ɔə	O@
ɔɛ	OE
ɔ̤i̤	O_ti_t
ɔ̃ĩ	O~i~
ɔi	Oi
ɔɪ	OI
ɔɨ	O1
ɔj	Oj
ɔo	Oo
ɔu	Ou
ɔ̃ʊ̃	O~U~
ɔʊ	OU
ɔw	Ow
ɔy	Oy
ɔyː	Oy:
ɔʏ	OY
ɔˤ	O_?\
ɔˤː	O_?\:
ɔ̃ˤː	O~_?\:
ɵ	8
ɵ̞	8_o
ɵ̞̰	8_o_k
ɵ̞̆	8_o_X
ɵ̤	8_t
ɵ̆	8_X
ɵ̃	8~
ɵː	8:
ɵə	8@
ɵy	8y
p̚	p_}
p	p
p͈	p_"\
p͈	p*
p̪	p_d
p̰	p_k
p̃	p~
p˞	p`
pː	p:
pːː	p::
pːʰ	p:_h
pːʼ	p:_>
pf	pf
pfʰ	pf_h
pfʼ	pf_>
pˠ	p_G
pˠʰ	p_G_h
pʰ	p_h
pʰ˞	p_h`
pʰʲ	p_h_j
pʰʷ	p_h_w
pʰˤ	p_h_?\
pʱ	p_h\
pɦ	ph\
pʲ	p_j
pʲ	p'
pʲː	p_j:
pʲʰ	p_j_h
pʲʰ	p'_h
pkʰ	pk_h
pm	pm
pp	pp
pɸ	pp\
pɾ	p4
ps	ps
psʰ	ps_h
psʷ	ps_w
psʷʰ	ps_w_h
pʃʰ	pS_h
pʃʼ	pS_>
pt	pt
pʷ	p_w
pʷˠ	p_w_G
pʷˠː	p_w_G:
pʷˠʰ	p_w_G_h
pʷʼ	p_w_>
pˀ	p_?
pʼ	p_>
pʼː	p_>:
pʼʲ	p_>_j
pʼkxʼ	p_>kx_>
pˤ	p_?\
ɸ	p\
ɸ̞	p\_o
ɸː	p\:
ɸʰ	p\_h
ɸʲ	p\_j
ɸʲ	p\'
ɸʷ	p\_w
ɸʷˠ	p\_w_G
q	q
q̚	q_}
q͈	q_"\
q̺	q_a
q̰	q_k
qː	q:
qːʷ	q:_w
qʰ	q_h
qʰʲ	q_h_j
qʰʷ	q_h_w
qʰʷʲ	q_h_w_j
qʲ	q_j
qʲʼ	q_j_>
qm	qm
qn	qn
q͈ʷ	q_"\_w
q̰ʷ	q_k_w
qʷ	q_w
qʷː	q_w:
qʷʰ	q_w_h
qʷʲ	q_w_j
qʷˀ	q_w_?
qʷʼ	q_w_>
qʷʼʲ	q_w_>_j
qʷˤʰ	q_w_?\_h
qʷˤʼ	q_w_?\_>
qˀ	q_?
qʼ	q_>
qʼː	q_>:
qʼːʷ	q_>:_w
qʼʲ	q_>_j
qˤ	q_?\
qˤʰ	q_?\_h
qˤʼ	q_?\_>
qǀ	q|\
qǀʰ	q|\_h
qǀʼ	q|\_>
qǁ	q|\|\
qǁʰ	q|\|\_h
qǁʼ	q|\|\_>
qǂ	q=\
qǂʰ	q=\_h
qǂʼ	q=\_>
qǃ	q!\
qǃʰ	q!\_h
qǃʼ	q!\_>
qʘ	qO\
qʘʰ	qO\_h
qʘʼ	qO\_>
qχ	qX
qχː	qX:
qχːʰ	qX:_h
qχːʼ	qX:_>
qχʰ	qX_h
qχʷ	qX_w
qχʷʼ	qX_w_>
qχʷˤ	qX_w_?\
qχʷˤʼ	qX_w_?\_>
qχʼ	qX_>
qχʼː	qX_>:
qχˤ	qX_?\
qχˤː	qX_?\:
qχˤʼ	qX_?\_>
r	r
r̠	r_-
r̩	r=
r̊	r_0
r̥	r_0
r̺	r_a
r̺̊	r_a_0
r̺̥	r_a_0
r̪	r_d
r̪̊	r_d_0
r̪̥	r_d_0
r̪̰	r_d_k
r̰	r_k
r̝	r_r
r̤	r_t
r̃	r~
r͈ː	r_"\:
r̩ː	r=:
r̊ː	r_0:
r̥ː	r_0:
r̪ː	r_d:
rː	r:
rːː	r::
r̪ˠ	r_d_G
rʰ	r_h
rʱ	r_h\
r̠ʲ	r_-_j
r̊ʲ	r_0_j
r̥ʲ	r_0_j
r̺ʲ	r_a_j
r̪ʲ	r_d_j
rʲ	r_j
rʲ	r'
r̊ʲː	r_0_j:
r̥ʲː	r_0_j:
rʲː	r_j:
rr	rr
rᶣ	r_H
rʷ	r_w
rˀ	r_?
rʼ	r_>
rʼː	r_>:
rˤ	r_?\
rˤː	r_?\:
ʀ	R\
ɹ	r\
ɹ̊	r\_0
ɹ̥	r\_0
ɹ̺	r\_a
ɹ̪	r\_d
ɹ̪̊	r\_d_0
ɹˤ	r\_?\
ɹ̰ˤ	r\_k_?\
ɺ	l\
ɺ̠	l\_-
ɺ̊	l\_0
ɺ̥	l\_0
ɺ̪	l\_d
ɺː	l\:
ɻ	r\`
ɻ̊	r\`_0
ɻː	r\`:
ɻʲ	r\`_j
ɻʷ	r\`_w
ɻˤ	r\`_?\
ɽ	r`
ɽ̩	r`=
ɽ̊	r`_0
ɽ̤	r`_t
ɽ̃	r`~
ɽʰ	r`_h
ɽʱ	r`_h\
ɽ̤ʱ	r`_t_h\
ɾ	4
ɾ̠	4_-
ɾ̊	4_0
ɾ̥	4_0
ɾ̺	4_a
ɾ̪	4_d
ɾ̪̊	4_d_0
ɾ̪̰	4_d_k
ɾ̤	4_t
ɾ̃	4~
ɾː	4:
ɾ̊ˠ	4_0_G
ɾ̥ˠ	4_0_G
ɾ̪ˠ	4_d_G
ɾˠ	4_G
ɾ̪̊ʰ	4_d_0_h
ɾʰ	4_h
ɾ̊ʲ	4_0_j
ɾ̥ʲ	4_0_j
ɾ̪ʲ	4_d_j
ɾʲ	4_j
ɾʲ	4'
ɾʲʷ	4_j_w
ɾʷ	4_w
ɾˀ	4_?
ɾˤ	4_?\
ʁ	R
ʁ̞	R_o
ʁː	R:
ʁʲ	R_j
ʁ̞̰ʷ	R_o_k_w
ʁ̞ʷ	R_o_w
ʁʷ	R_w
ʁʷˤ	R_w_?\
ʁˤ	R_?\
s	s
s̠	s_-
s͈	s_"\
s͈	s*
s̩	s=
s̺	s_a
s̪	s_d
s̰	s_k
s͈ː	s_"\:
s̺ː	s_a:
s̪ː	s_d:
sː	s:
sːː	s::
sˠ	s_G
s̪ʰ	s_d_h
sʰ	s_h
s̪ʲ	s_d_j
sʲ	s_j
sʲ	s'
sʲː	s_j:
sʲːː	s_j::
sʲʰ	s_j_h
sʲʷ	s_j_w
sɾ	s4
ss	ss
st	st
sᶣ	s_H
s̪ʷ	s_d_w
sʷ	s_w
s̪ʷː	s_d_w:
s̪ʷʲ	s_d_w_j
sˀ	s_?
s̪ˀ	s_d_?
sʼ	s_>
s̪ʼ	s_d_>
sʼː	s_>:
sˤ	s_?\
s̪ˤ	s_d_?\
sˤː	s_?\:
ʂ	s`
ʂː	s`:
ʂʰ	s`_h
ʂʲ	s`_j
ʂʷ	s`_w
ʂʼ	s`_>
ʃ	S
ʃ͈	S_"\
ʃ̺	S_a
ʃ̞	S_o
ʃ͈ː	S_"\:
ʃː	S:
ʃːː	S::
ʃːʷ	S:_w
ʃˠ	S_G
ʃʰ	S_h
ʃʲ	S_j
ʃʲ	S'
ʃʃ	SS
ʃt	St
ʃ͈ʷ	S_"\_w
ʃʷ	S_w
ʃʷː	S_w:
ʃˀ	S_?
ʃʼ	S_>
ʃ̞ʼ	S_o_>
ʅ	ʅ
t̚	t_}
t	t
t̻ʲ	t'
t̠	t_-
t͈	t_"\
t͈	t*
t̺	t_a
t̺̪	t_a_d
t̪	t_d
t̪̺	t_d_a
t̪̰	t_d_k
t̰	t_k
t̃	t~
t͈ː	t_"\:
t̺ː	t_a:
t̪ː	t_d:
t̪ː	t:_d
tː	t:
tːː	t::
tːs	t:s
tːʃ	t:S
tːʃʼ	t:S_>
tːʼ	t:_>
t̪ʙ	t_dB\
tç	tC
tçʰ	tC_h
t̺ɕ̺	t_as\_a
ʨ	ts\
ʨː	ts\:
ʨʰ	ts\_h
ʨᶣ	ts\_H
ʨʷ	ts\_w
tɕʷʰ	ts\_w_h
ʨʷʰ	ts\_w_h
tɕʷʼ	ts\_w_>
ʨʷʼ	ts\_w_>
t̺ɕ̺ʼ	t_as\_a_>
tɕʼ	ts\_>
ʨʼ	ts\_>
t̪ˠ	t_d_G
tˠ	t_G
t̪ˠʰ	t_d_G_h
t̠ʰ	t_-_h
t̺ʰ	t_a_h
t̪ʰ	t_d_h
tʰ	t_h
t̪ʰː	t_d_h:
t̪ʰʲ	t_d_h_j
tʰʲ	t_h_j
t̪ʰʷ	t_d_h_w
tʰʷ	t_h_w
t̪ʰʷʲ	t_d_h_w_j
tʰʼ	t_h_>
t̪ʰˤ	t_d_h_?\
t̪ɦ	t_dh\
tʱ	t_h\
t̠ʲ	t_-_j
t̪ʲ	t_d_j
tʲ	t_j
tʲ	t'
tʲː	t_j:
tʲːː	t_j::
t̪ʲʰ	t_d_j_h
tʲʰ	t_j_h
tʲʰ	t'_h
tʲʷ	t_j_w
tʲʷ	t'_w
tʲʼ	t_j_>
tʲʼ	t'_>
tl	tl
tlʰ	tl_h
t̪ɬ	t_dK
t̪ɬ̪	t_dK_d
tɬ	tK
tɬ̰	tK_k
t̪ɬ̪ː	t_dK_d:
tɬː	tK:
tɬːʰ	tK:_h
tɬːʼ	tK:_>
t̪ɬ̪ʰ	t_dK_d_h
tɬʰ	tK_h
tɬʰʷ	tK_h_w
t̪ɬ̪ʷʰ	t_dK_d_w_h
t̪ɬ̪ʷʼ	t_dK_d_w_>
tɬʷʼ	tK_w_>
t̪ɬ̪ˀ	t_dK_d_?
t̪ɬʼ	t_dK_>
t̪ɬ̪ʼ	t_dK_d_>
tɬʼ	tK_>
t̪ɬ̪ʼː	t_dK_d_>:
tɬʼː	tK_>:
t̠n̠	t_-n_-
t̪n̪	t_dn_d
tn	tn
tr	tr
tɾ	t4
t͈s	t_"\s
t͈ɕ	ts\*
t̺s̺	t_as_a
t̪s	t_ds
t̪s̪	t_ds_d
t̰s̰	t_ks_k
tˢ	t_s
ʦ	ts
ts	ts
t͡s	ts
ʦ̺	ts_a
ʦ̪	ts_d
ʦ̰	ts_k
t̺s̺ː	t_as_a:
t̪s̪ː	t_ds_d:
ʦː	ts:
ʦːʰ	ts:_h
ʦːʼ	ts:_>
ʦˠ	ts_G
t̪s̪ʰ	t_ds_d_h
ʦʰ	ts_h
t̪s̪ʰʲ	t_ds_d_h_j
t̪s̪ʰʷ	t_ds_d_h_w
ʦʰʷ	ʦ_h_w
t̪s̪ʰʷʲ	t_ds_d_h_w_j
ʦʰˤ	ts_h_?\
t̪s̪ɦ	t_ds_dh\
ʦʱ	ts_h\
t̪ˢʲ	t_d_s_j
t̪s̪ʲ	t_ds_d_j
ʦʲ	ts_j
ʦʲ	ts'
ʦʲː	ts_j:
ʦʲʰ	ʦ_j_h
t͈sʷ	t_"\s_w
t̪s̪ʷ	t_ds_d_w
ʦʷ	ts_w
t̪s̪ʷː	t_ds_d_w:
t̪s̪ʷʰ	t_ds_d_w_h
ʦʷʰ	ts_w_h
t̪s̪ʷʲ	t_ds_d_w_j
t̪s̪ʷʼ	t_ds_d_w_>
ʦʷʼ	ts_w_>
t̪s̪ʷʼʲ	t_ds_d_w_>_j
ʦˀ	ʦ_?
t̪s̪ʼ	t_ds_d_>
ʦʼ	ts_>
t̪s̪ʼː	t_ds_d_>:
ʦʼː	ts_>:
t̪s̪ʼʲ	t_ds_d_>_j
tʂ	ts`
tʂʰ	ts`_h
t̠ʃ	t_-S
t̠ʃ͉	t_-S͉
t̠ʃ̰	t_-S_k
t̺ʃ̺	t_aS_a
t̪ʃ	t_dS
ʧ	tS
tʃ	tS
t͡ʃ	tS
t͈ʃ	tS_"\
ʧ̺	tS_a
t̠ʃː	t_-S:
ʧː	tS:
ʧːʰ	tS:_h
ʧːʷ	tS:_w
ʧːʼ	tS:_>
t̠ʃˠ	t_-S_G
t̠ʃ̺ʰ	t_-S_a_h
t̠ʃʰ	t_-S_h
ʧ̺ʰ	tS_a_h
ʧʰ	tS_h
tʃʰ	tS_h
t̠ʃʰː	t_-S_h:
ʧʰʷ	tS_h_w
ʧʰˤ	tS_h_?\
t̠ʃʱ	t_-S_h\
ʧʱ	tS_h\
t̠ʃʲ	t_-S_j
ʧʲ	tS_j
ʧʲ	tS'
ʧʲʰ	tS_j_h
t̠ʃɾ	t_-S4
t̠ʃʷ	t_-S_w
t̺ʃ̺ʷ	t_aS_a_w
t͈ʃʷ	tS_"\_w
ʧʷ	tS_w
t̠ʃʷː	t_-S_w:
ʧʷː	tS_w:
t̠ʃʷʰ	t_-S_w_h
ʧʷʰ	tS_w_h
t̠ʃʷʼ	t_-S_w_>
ʧʷʼ	tS_w_>
t̠ʃx	t_-Sx
t̠ʃˀ	t_-S_?
ʧˀ	tS_?
t̠ʃʼ	t_-S_>
ʧʼ	tS_>
t̠ʃʼː	t_-S_>:
ʧʼː	tS_>:
ʧʼˤ	tS_>_?\
ʧˤ	tS_?\
tt	tt
tts	tts
ttʃ	ttS
t̪ʷ	t_d_w
tʷ	t_w
t̪ʷʰ	t_d_w_h
tʷʰ	t_w_h
t̪ʷʲ	t_d_w_j
t̪ʷʼ	t_d_w_>
tʷʼ	t_w_>
t̪ʷʼʲ	t_d_w_>_j
t̪x	t_dx
tx	tx
tz̤̥	tz_t_0
tˀ	t_?
t̪ˀ	t_d_?
tʼ	t_>
t̺ʼ	t_a_>
t̪ʼ	t_d_>
tʼː	t_>:
